,text,author_id,public_metrics,created_at,id,query_description,tags,withheld,"('english_score', 'universal_score')"
3656,RT @herefordrob: Xiomara Castro set to become country's first woman president. 29 World leaders now women. #WeThePeoples can with #Justice…,1313328500686815233,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:01:06+00:00,1468234116030210050,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.43, 0.38)"
3657,RT @JordiHamadi: “¿Acaso no sabéis por qué os hemos creado a todos del mismo polvo? Para que ninguno se enaltezca a sí mismo por encima de…,1313328500686815233,"{'retweet_count': 48, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:01:06+00:00,1468234115765972995,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.43, 0.38)"
3658,RT @RemembeurAsso: @La_Courneuve  ce soir ! #Vernissage et présentation de notre #Exposition  à 18h📢 venez nombreux ! Maison de #quartiers…,2971823108,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:00:57+00:00,1468234079179087885,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.21, 0.22)"
3659,Excited to be at the virtual launch of the new Pathway team in Croydon. Services coming together across the borough to achieve more for people experiencing homelessness and all vulnerable patients.  @croydonhealth. #inclusion #health #equality https://t.co/RN5dUUQx3Q,2780078391,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-07T15:00:32+00:00,1468233973574909960,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.31, 0.3)"
3660,"Show your support for #Equality by sharing your picture

1. Visit https://t.co/MW2xeSdL9q
2. Add your photo with our ""I Stand Up For Equality"" filter. 
3. Share it on social media using 👇#StandUp4HumanRights https://t.co/fiKpC5QhrT",921303650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:00:03+00:00,1468233853622009857,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.32, 0.14)"
3661,RT @JordiHamadi: “¿Acaso no sabéis por qué os hemos creado a todos del mismo polvo? Para que ninguno se enaltezca a sí mismo por encima de…,1448801994072862721,"{'retweet_count': 48, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:59:45+00:00,1468233776983650306,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.42, 0.4)"
3662,"RT @engageSEE: 📢🅐🅝🅘🅜🅐🅣🅔🅓 🅓🅘🅒🅣🅘🅞🅝🅐🅡🅨 🅞🅕 🅔🅝🅖🅐🅖🅔🅜🅔🅝🅣 presents #Equality video. 

⚪️ This is a collaboration project with our partners @IFDT_Be…",1196476223871950848,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:58:00+00:00,1468233337269592065,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.09, 0.13)"
3663,RT @WomeninRail: Network Rail launches initiative at Leeds station to tackle period poverty: Leeds station has now installed new vending ma…,1461681936,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:57:15+00:00,1468233148265898000,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.33, 0.44)"
3664,"📢🅐🅝🅘🅜🅐🅣🅔🅓 🅓🅘🅒🅣🅘🅞🅝🅐🅡🅨 🅞🅕 🅔🅝🅖🅐🅖🅔🅜🅔🅝🅣 presents #Equality video. 

⚪️ This is a collaboration project with our partners @IFDT_Beograd with the support of @OsfSerbia  👇

#OSUN #engageSEE #IFDT #society #democracy #engagement https://t.co/Ma7piWB2KH",1445762635748634631,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T14:56:13+00:00,1468232887296311307,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.14, 0.15)"
3665,"RT @TjDevonport: They say never work with children and animals.. that wasn't my plan, but during a live video @WLV_DoctoralCol @wlv_uni tal…",2334921883,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:56:07+00:00,1468232862205939728,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.25, 0.12)"
3666,RT @HookyProductio1: Thank you @TonicTheatre @VAULTFestival for a fantastic workshop on #inclusion #Equality &amp; #Diversity looking forward t…,472751720,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:56:02+00:00,1468232840294940684,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.13, 0.11)"
3667,Please explore more #data on #gender #equality in #Africa with our brand new #SIGIAfrica report @OECD_Centre ! https://t.co/BL0mYzLWkl,1351559879782264832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T14:55:46+00:00,1468232772745580547,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.07, 0.08)"
3668,RT @herefordrob: Xiomara Castro set to become country's first woman president. 29 World leaders now women. #WeThePeoples can with #Justice…,453639812,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:55:36+00:00,1468232732685881355,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.49, 0.26)"
3669,"Working from home is the new normal for thousands of New Yorkers, but if you call a @NYCHA property home, working can be a lot more difficult.

#broadband #equality #accessforall https://t.co/gm3XK0Xhz8",32259517,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T14:55:36+00:00,1468232730978701328,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.04)"
3670,"@La_Courneuve  ce soir ! #Vernissage et présentation de notre #Exposition  à 18h📢 venez nombreux ! Maison de #quartiers  Youri Gagarine
#Discrimination #Inclusion #Equality https://t.co/O4jRccRnag",2788717964,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:53:22+00:00,1468232168333877253,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.12, 0.13)"
3671,En camino hacia una publicidad cada vez más representativa. En vivo ahora https://t.co/t9iKxFnAxA #ads #Equality,13456472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:52:52+00:00,1468232046426345483,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.1, 0.11)"
3672,"The big picture matters, but this is one instance where granularity allows you to make more effective plans.

The Mistake Companies Make When They Use Data to Plan #Diversity Efforts 💣 📊 https://t.co/4AEKsvH9XK via @harvardbiz

#DiversityAndInclusion #Equality https://t.co/jn18texBRZ",1413269517912969225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:51:03+00:00,1468231586210590722,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.11, 0.17)"
3673,RT @OpenHeroines: You are invited to @Openheroines Challenge Clinic next Thursday December 16th at 11 UCT during #ogpsummit  @jachapman82 @…,3251759104,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:50:58+00:00,1468231567495598085,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.38, 0.27)"
3674,"RT @CedawPT: GR19 and 35 of #CEDAW provide measures to protect women from #GBV. 

#LegalAid #VAWG #Domesticabuse #16DaysOfActivism #Equalit…",1086449147622973440,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:50:48+00:00,1468231524533350404,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.38, 0.36)"
3675,"The fourth and final #FEVoices session is happening tomorrow at 5pm! The session will be hosted by Arv Kaushal with guest presenter Jaspal Dhaliwal.

Be sure to register for the final event by following this link: https://t.co/FDQnl1i3JW

#Equality #Diversity #Inclusion https://t.co/N2p7xzM5kI",20667651,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:50:19+00:00,1468231403699683345,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.18, 0.05)"
3676,"RT @FalconRamon1: Love yourself enough to preserve your personality and uniquness; love others enough to hold them equals with yourself.

H…",1378405013094010880,"{'retweet_count': 82, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:49:56+00:00,1468231307662614534,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.39, 0.53)"
3677,RT @shelaghas: Yet women seen as fair game to reduce their #StatePension entitlements in cynical money grab dressed up as #Equality. On top…,1182413556945510401,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:48:50+00:00,1468231027856490499,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.18, 0.2)"
3678,"RT @NIHRF: Today at 2:30 pm - #Equality &amp; #HumanRights for Disabled People after #Brexit with @NIHRC &amp; @EqualityCommNI

This event is now F…",45787505,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:48:29+00:00,1468230941340573702,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.54, 0.45)"
3679,Gender #Equality https://t.co/BaTzZIGEnI,1210853907271831552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T14:47:03+00:00,1468230581863526417,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.12, 0.08)"
3680,"On Thursday, our participants will have the opportunity to hear from senior leaders at @tcs_na on how we can close the gender gap in the tech industry. Our participants are excited to hear from a panel of empowering women.
#16days #closingthegendergap #equality #glassceiling https://t.co/i7SomdbpLt",2749420874,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:45:06+00:00,1468230090672820240,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.3, 0.21)"
3681,"RT @margaritapoet: Happy book birthday to Light for All!
❤️📚🗽 @SimonKids #raulcolon #LatinxBooks #LatineBooks #diversebooks #DiverseVerse #…",2197321635,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:45:05+00:00,1468230083957694472,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.14, 0.13)"
3682,"be the light in someone’s life today. share your love freely, be the kind person you were born to be. #cutthelabel_ #weareallinthistogether #equality #love https://t.co/ux7BhegCPR",3902015068,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:44:39+00:00,1468229974750642188,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.0, 0.0)"
3683,"RT @WTIunibe: The Know the GAP Gender Lecture Series, organised by @WTIunibe Gender Equality team, is back with another edition! For late 2…",24883,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:44:02+00:00,1468229819938836484,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.07, 0.02)"
3684,"📣 Serijal je izrađen u partnerstvu @IFDT_Beograd  i @engageSEE, uz podršku @OsfSerbia.

#EngagedThought #IFDT #FOD_RS #IDESE #Community #engagement #society #democracy #jednakost #equality",418909597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T14:40:32+00:00,1468228939910893571,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.12, 0.09)"
3685,"RT @ohchr_sa: 📣This is what #Equality means to @LindaKasonde

What does #Equality mean to you? Comment below👇

#StandUp4HumanRights
@CofZam…",1392227929556406279,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:39:23+00:00,1468228650994749442,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.05, 0.07)"
3686,"@ohchr_sa @CofZambia @LindaKasonde @UNZambia To me, #Equality means respecting the agency of all individuals (including those living with disabilities) as part of an intentional effort to provide or avail individuals with the tools and resources necessary to live a life of dignity.",1392227929556406279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:39:15+00:00,1468228619839410190,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.05, 0.07)"
3687,"RT @pmultiplyb: Diversity should not be about race, sex or religion. 

It should be about different opinions and ideas. Than diversity beco…",538043312,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:38:32+00:00,1468228436170784777,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.41, 0.27)"
3688,"RT @hasnainali306: International Day of Persons with Disabilities!
Let's change concept from persons with disabilities to persons with abil…",190707442,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:37:42+00:00,1468228228200415247,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.34, 0.25)"
3689,"@Jayin1988 I guess ""Women can do anything a Man can do"" doesn't apply here. She was ambitious and determined and knew what she wanted, salute that Woman.#Equality",1302444748511367169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:37:14+00:00,1468228111611355140,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.14, 0.18)"
3690,RT @Trowers: Yetunde Dania is Chair of a new regional Race Equalities Taskforce is being set up by the @WestMids_CA. Read more here: https:…,2343334148,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:34:06+00:00,1468227321970761753,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.18, 0.19)"
3691,RT @jcedarfox: ⚡️In the past 10 years only 11% of art museum aquisitions &amp; just under 14% of exhibits were of work by women artists⚡️Art is…,2157106230,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:31:13+00:00,1468226596364562441,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.42, 0.51)"
3692,"RT @newdeyork: We are excited to release our Trinity hats. Be the trendsetter we know you are!
#ndy21 #newdeyork #fashion #love #style #non…",1492478586,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:30:53+00:00,1468226510637125654,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.51, 0.38)"
3693,RT @PHAPassociation: What are some of the good practices to make community feedback mechanisms (CFMs) accessible to people with different t…,19869115,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:30:39+00:00,1468226451694665731,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.21, 0.21)"
3694,"RT @margaritapoet: Happy book birthday to Light for All!
❤️📚🗽 @SimonKids #raulcolon #LatinxBooks #LatineBooks #diversebooks #DiverseVerse #…",17772372,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:27:43+00:00,1468225716328280065,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.42, 0.32)"
3695,"What are some of the good practices to make community feedback mechanisms (CFMs) accessible to people with different types of #disabilities? Including children with disabilities and ensuring confidentiality?

#inclusion #equality #Accountability #humanitarian https://t.co/dUQs1aJ9Kw",1100580163,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2021-12-07T14:26:47+00:00,1468225481480753154,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.18, 0.07)"
3696,"They say never work with children and animals.. that wasn't my plan, but during a live video @WLV_DoctoralCol @wlv_uni talk on #Equality my cat was determined to appear by climbing up and over my back often and is now attempting to push me off the chair #CatsOfTwitter https://t.co/lbrPtIbsko",2204538564,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2021-12-07T14:26:36+00:00,1468225433737039881,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.1, 0.03)"
3697,RT @unitartu: The new post on UT blog presents an interesting essay on #equity and #equality written by our PhD student Gabriel Ceballos wh…,1400324408611385347,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:25:50+00:00,1468225242137083913,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.15, 0.1)"
